product_id,sku,name,description,category,manufacturer,size,color,material,cena_hurtowa,cena_detaliczna,stan,weight,ean,images
11632,ALDEM0074KRH,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU , SREBRO 925 RODOWANE , ZIELONA  EMALIA , ŻABKA .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,14.00,53.38,0,1.610,,http://www.allsilver.pl/media/towary/big/5711796ea0dc17a1d5120d62732105f1.jpg
11633,ALDEM0075KRH,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU , SREBRO 925 RODOWANE , ŻÓŁTA   EMALIA , SŁONIKI .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,22.00,70.36,0,1.360,,http://www.allsilver.pl/media/towary/big/032d9c7d8705c3fde20e0df93c132203.jpg
11634,ALDEM0076KRH,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU , SREBRO 925 RODOWANE , NIEBIESKA EMALIA , DELFINEK .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,26.00,83.15,0,1.580,,http://www.allsilver.pl/media/towary/big/5f96320c454aed712e4545adacdba754.jpg
11648,ALCYRK0004PRH,ZAWIESZKA,"ZAWIESZKA SREBRO 925 RODOWANE , WYS BEZ KRAWATKI OK 0,9CM ,  CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,6.00,22.88,3,0.570,,http://www.allsilver.pl/media/towary/big/9e246510e26d4747c94a2ee2f122d2a8.jpg
11651,0297-MVSP,ZAWIESZKA,"ZAWIESZKA, SREBRO 925 RODOWANE, WYSOKOŚĆ BEZ KRAWATKI OK 1,7CM, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,23.00,73.55,3,2.650,,http://www.allsilver.pl/media/towary/big/9b34958c2bde3f10f457af458ed7cda4.jpg
11652,0297-MVSE,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,46.00,135.79,3,5.250,,http://www.allsilver.pl/media/towary/big/8c71d6367dc1f7a95488ccff97c2f37e.jpg
11653,0091-MVSP,ZAWIESZKA,"ZAWIESZKA, SREBRO 925 RODOWANE, WYSOKOŚĆ BEZ KRAWATKI OK 1,1CM, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,17.00,54.37,3,1.880,,http://www.allsilver.pl/media/towary/big/0dc23b6a0e4abc39904388dd3ffadcd1.jpg
11654,0091-MVSE,KOLCZYKI,"KOLCZYKI NA SZTYFCIE TYPU MARKIZY, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, MICROSETTING, WYMIARY KOLCZYKÓW 10mm X 10mm.  \r\n\r\n\r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,47.00,138.74,3,3.180,,http://www.allsilver.pl/media/towary/big/459f9394f0bcd67a08a322b56db20dd3.jpg
11655,4024-MVSP,ZAWIESZKA,"ZAWIESZKA, SREBRO 925 RODOWANE, WYSOKOŚĆ BEZ KRAWATKI OK 1,3 CM, CYRKONIE W KOLORZE SMOKY QUARZ I BIAŁYM.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,14.00,53.38,3,1.620,,http://www.allsilver.pl/media/towary/big/8541259db852d274c5de8d45fc29ea21.jpg
11656,4024-MVSE,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU, SREBRO 925 RODOWANE, CYRKONIE W KOLORZE SMOKY QUARZ I BIAŁYM.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,39.00,124.72,0,4.460,,http://www.allsilver.pl/media/towary/big/a301fcd6ae4df201b8372aed34b0cbef.jpg
11657,4025-MVSP,ZAWIESZKA,"ZAWIESZKA, SREBRO 925 RODOWANE, WYSOKOŚĆ BEZ KRAWATKI OK 1,5CM, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,15.00,57.20,3,1.740,,http://www.allsilver.pl/media/towary/big/5957b59b3b33dbf65c5f66aecb0394f7.jpg
11658,4025-MVSE,KOLCZYKI,"KOLCZYKI NA ANGIELSKIM ZAPIĘCIU, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,42.00,123.98,0,4.760,,http://www.allsilver.pl/media/towary/big/5fdfe2c20035ef27771422342d1842ff.jpg
11659,4026-MVSP,ZAWIESZKA,"ZAWIESZKA, SREBRO 925 RODOWANE, WYSOKOŚĆ BEZ KRAWATKI OK 1,5CM, CYRKONIE W KOLORZE BIAŁYM I SZAFIROWYM.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,13.00,49.57,0,1.530,,http://www.allsilver.pl/media/towary/big/c940ec3829dddd36b20afc15803a906b.jpg
11660,5780WERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,28.00,89.54,3,3.120,,http://www.allsilver.pl/media/towary/big/7b72de504960bfce0e38c14bdfeda3f1.jpg
11661,5780DPERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,23.00,73.55,3,2.630,,http://www.allsilver.pl/media/towary/big/69748bbbc13bc56f17638e9f57b7a155.jpg
11662,5780BERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I CZARNYM .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,27.00,86.35,0,3.040,,http://www.allsilver.pl/media/towary/big/62d88824119021834ca8e4cef6498f1c.jpg
11663,ALCYRK0011ERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE EMAERALDU I BIAŁYM .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,15.00,57.20,0,1.730,,http://www.allsilver.pl/media/towary/big/80e4e458131f4edc49cacad3ec586437.jpg
11664,ALCYRK0012ERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO 925 RODOWANE, CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,15.00,57.20,0,1.760,,http://www.allsilver.pl/media/towary/big/91a0ac7c34ea63ffc3ef3e8d5ddd58bb.jpg
11665,KJ0006ERH,KOLCZYKI,"KOLCZYKI WISZĄCE NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, NIEBIESKI KAMIEŃ JUBILERSKI, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,48.00,141.70,3,4.210,,http://www.allsilver.pl/media/towary/big/a6e94d012df993c363fb358bf365ee05.jpg
11666,SET-2449P,ZAWIESZKA,"ZAWIESZKA, SREBRO PRÓBY 925 RODOWANE, WYSOKOŚĆ OK 2,1CM, NIEBIESKI KAMIEŃ JUBILERSKI BŁYSZCZĄCY, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,23.00,73.55,3,2.560,,http://www.allsilver.pl/media/towary/big/1325cdae3b6f0f91a1b629307bf2d498.jpg
11693,CEL090BY,BRANSOLETA,"BRANSOLETA, SREBRO 925 ZŁOCONE, DŁUGOŚĆ 17CM+3CM PRZEDŁUŻKA, STÓPKI.",Biżuteria/Srebro 925/Bransolety,AllSilver,,,,23.00,73.55,0,1.680,,http://www.allsilver.pl/media/towary/big/d880e783834172e5ebd1868d84463d93.jpg
11694,ALKOST0010BRH,BRANSOLETA,"BRANSOLETA NA KOSTKĘ , SREBRO 925 RODOWANE , DŁ 23CM+3CM PRZEDŁUŻKA , LINKA , SERCE , GŁADKIE KULKI .",Biżuteria/Srebro 925/Bransolety Na Noge,AllSilver,,,,30.00,95.94,0,3.880,,http://www.allsilver.pl/media/towary/big/9377fe00f10ec83e025ae6a77878ae62.jpg
11696,CHRZ009,ŁYŻECZKA,"ŁYŻECZKA NA CHRZEST, SREBRO 925, ZEGAR, BOCIAN, WIADOMOŚĆ, POD GRAWER.",Nasze Kolekcje/Na Chrzest,AllSilver,,,,90.00,243.54,0,12.000,,http://www.allsilver.pl/media/towary/big/3c30bc3ec05967d33995f258b184fabb.jpg
11699,ROS0106M63,RÓŻANIEC,"RÓŻANIEC SREBRO 925  , 63CM + 11CM WISZĄCY KRZYŻ , KULKA 4MM ,",Biżuteria/Srebro 925/Różańce,AllSilver,,,,132.00,324.72,0,16.000,,http://www.allsilver.pl/media/towary/big/175cbada323f6874f9d26985f9378efb.jpg
11701,AS2800,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO 925  RODOWANE, BIAŁA CYRKONIA.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,30.00,95.94,3,2.700,,http://www.allsilver.pl/media/towary/big/80ca4ee101d7cf153771824cc0b00098.jpg
11761,AS2801,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925  RODOWANE , BIAŁA CYRKONIA",Biżuteria/Srebro 925/Komplety,AllSilver,,,,21.00,67.16,3,1.900,,http://www.allsilver.pl/media/towary/big/e0f66d3186154abe76960f9e394c4621.jpg
11762,AS2802,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925  RODOWANE, KOKARDKA, BIAŁA CYRKONIA.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,37.00,118.33,3,3.400,,http://www.allsilver.pl/media/towary/big/360c19682e81f21d55846685c1701179.jpg
11763,AS2803,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925  RODOWANE, BIAŁE CYRKONIE, WAŻKA.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,40.00,127.92,3,3.600,,http://www.allsilver.pl/media/towary/big/d63036cfba56a5c3cb75ab14b33fe677.jpg
11764,ALCYRK0004ERH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,17.00,54.37,3,1.070,,http://www.allsilver.pl/media/towary/big/3653cce234494bfbd33e077f4a028f66.jpg
11765,AS2804,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925  RODOWANE , BIAŁA CYRKONIA .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,28.00,89.54,3,2.100,,http://www.allsilver.pl/media/towary/big/de269cef100e0138418227baba3f7e16.jpg
11766,AS2805RH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925  RODOWANE, BIAŁE CYRKONIE, SERCE, WYMIARY ZAWIESZKI 12mm X 11mm BEZ KRAWATKI.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,47.00,138.74,3,2.730,,http://www.allsilver.pl/media/towary/big/d1aee41b5b02c5bbb3f50a4a5a104984.jpg
11783,AS2806,KOMPLET,"KOMPLET, KOLCZYKI NA ANGIELSKIM ZAPIĘCIU PLUS ZAWIESZKA , SREBRO 925  RODOWANE , BIAŁA CYRKONIA .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,44.00,129.89,3,3.300,,http://www.allsilver.pl/media/towary/big/fc4086d44c30e34b3ffe83b44db222a9.jpg
11784,AS2807,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925  RODOWANE, BIAŁA CYRKONIA, TREFL.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,33.00,105.53,3,2.500,,http://www.allsilver.pl/media/towary/big/ca3561e334a0cea4074f487342754adf.jpg
11785,AS2808,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925  RODOWANE , BIAŁA CYRKONIA.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,49.00,144.65,0,3.700,,http://www.allsilver.pl/media/towary/big/fc45350a5b080b7a6e1b17e00b61dc93.jpg
11786,ALCYR0038SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,22.00,70.36,0,2.490,,http://www.allsilver.pl/media/towary/big/6aed81cf880f4f9090f0fa8fc5c25d62.jpg
11787,ALCYR0039SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, ŚREDNICA ZAWIESZKI BEZ KRAWATKI 8mm.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,30.00,95.94,3,2.320,,http://www.allsilver.pl/media/towary/big/a03fec24df877cc65c037673397ad5c0.jpg
11788,KJ0001SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , RÓŻOWY KAMIEŃ JUBILERSKI , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,39.00,124.72,0,4.450,,http://www.allsilver.pl/media/towary/big/f6d1ecd13a24f8caf9c014e14dda156d.jpg
11789,KJ0002SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , SZAFIROWY KAMIEŃ JUBILERSKI , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,38.00,121.52,0,3.570,,http://www.allsilver.pl/media/towary/big/b92f8ab7a47e21fb033068842d6663b0.jpg
11790,ALDEM0072KRH X,KOMPLET X,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO 925 RODOWANE, SZAFIROWY KAMIEŃ JUBILERSKI, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,43.00,126.94,3,4.470,,http://www.allsilver.pl/media/towary/big/c7a19fe3198a7cdef110e52e5b455e36.jpg
11792,KJ0003SETRH X,KOMPLET X,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , SZAFIROWY KAMIEŃ JUBILERSKI , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,43.00,126.94,3,4.070,,http://www.allsilver.pl/media/towary/big/93e687f26147261192bd29531e7ee675.jpg
11793,ALCYRK0013SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO 925 RODOWANE, CYRKONIE W KOLORZE BIAŁYM I CZARNYM.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,48.00,141.70,3,4.770,,http://www.allsilver.pl/media/towary/big/1f44ebfabbb703784f12a4e66632e720.jpg
11794,ALCYR0043SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,40.00,127.92,3,4.630,,http://www.allsilver.pl/media/towary/big/2270fa1dcbebe770b3b8158dc8ff3265.jpg
11795,ALCYRK0006SETRH,KOMPLET,"KOMPLET KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,42.00,123.98,3,3.160,,http://www.allsilver.pl/media/towary/big/a75bdba4fd63be4b80faafc9ebe93c99.jpg
11796,ALCYRK0007SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,37.00,118.33,0,4.150,,http://www.allsilver.pl/media/towary/big/a98bf9c158d51c9757bd04eb9d2e16f7.jpg
11797,ALCYRK0008SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I SZAFIROWYM .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,41.00,121.03,3,3.100,,http://www.allsilver.pl/media/towary/big/eb530d951695112cf80ff651371ceb38.jpg
11798,ALCYRK0009SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA, SREBRO 925 RODOWANE, CYRKONIE W KOLORZE EMERALDU I BIAŁYM.",Biżuteria/Srebro 925/Komplety,AllSilver,,,,41.00,121.03,0,3.080,,http://www.allsilver.pl/media/towary/big/1f1a330a04265fcc56b37df4f9bc529c.jpg
11799,ALCYRK0010SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , CYRKONIE W KOLORZE BIAŁYM I RÓŻOWYM .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,41.00,121.03,3,3.120,,http://www.allsilver.pl/media/towary/big/ceb9f6b8ffa77c49b6b4570ea19c76bf.jpg
11800,ALCYR0041SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,37.00,118.33,3,4.160,,http://www.allsilver.pl/media/towary/big/0db32de7aed05af092becfc3789e7700.jpg
11801,ALCYR0042SETRH,KOMPLET,"KOMPLET, KOLCZYKI NA SZTYFCIE PLUS ZAWIESZKA , SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Komplety,AllSilver,,,,30.00,95.94,3,3.450,,http://www.allsilver.pl/media/towary/big/fec3392b0dc073244d38eba1feb8e6b7.jpg
11802,ALZC24,ZAWIESZKA,"ZAWIESZKA , SREBRO 925 , KOLOROWA EMALIA PLUS KRYSZTAŁKI .",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,55.00,162.36,3,5.700,,http://www.allsilver.pl/media/towary/big/153e7487e891837a34233c390e64c710.jpg
11803,ALZE24,ZAWIESZKA,"ZAWIESZKA SREBRO PRÓBY 925, KOLOROWA EMALIA, KOLIBER.",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,31.00,99.14,0,3.170,,http://www.allsilver.pl/media/towary/big/6275d7071d005260ab9d0766d6df1145.jpg
11804,ALZE25R,ZAWIESZKA,"ZAWIESZKA , SREBRO 925 , RÓŻOWA EMALIA , RYBKA .",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,13.00,49.57,3,1.600,,http://www.allsilver.pl/media/towary/big/8d3b78d62523e16a1c95a545651db6bf.jpg
11805,ALZE25B,ZAWIESZKA,"ZAWIESZKA  , SREBRO 925 , TURKUSOWA , OPALIZUJĄCA EMALIA , RYBKA .",Biżuteria/Srebro 925/Zawieszki,AllSilver,,,,13.00,49.57,3,1.600,,http://www.allsilver.pl/media/towary/big/13ec9935e17e00bed6ec8f06230e33a9.jpg
11807,ALZE25B-E,KOLCZYKI,"KOLCZYKI NA SZTYFCIE , SREBRO 925 , TURKUSOWA , OPALIZUJĄCA , EMALIA , RYBKA .",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,15.00,57.20,0,1.800,,http://www.allsilver.pl/media/towary/big/13c86fac19a52dbc843105b709dc71fc.jpg
11903,CEL166BG8K,BRANSOLETA,"BRANSOLETA Z PODWIESZONYMI ELEMENTAMI, ZŁOTO PRÓBA 333, ŁAPACZ SNÓW, MIŚ, KONICZYNKA, SKRZYDŁO, DŁUGOŚĆ 17CM+2CM PRZEDŁUŻKA, 8K.",Biżuteria/Złoto 333/Bransolety Złote 333,AllSilver,,,,156.00,383.76,0,0.830,,http://www.allsilver.pl/media/towary/big/a036718538bef589e491d3f0c034f082.jpg
11904,ALC165G8K,NASZYJNIK,"NASZYJNIK PODWÓJNY , ZŁOTO PRÓBA 333 , DŁUGOŚĆ 42cm+3cm PRZEDŁUŻKA , KONICZYNKA PLUS SERCE , 8K .",Biżuteria/Złoto 333/Naszyjniki Złote 333,AllSilver,,,,144.00,354.24,0,1.000,,http://www.allsilver.pl/media/towary/big/8780a72513a774d87bae314cb01856ba.jpg
11908,XL001WY,BRANSOLETA,"BRANSOLETA ZACIĄGANA, SREBRO 925 ZŁOCONE , ROZMIAR REGULOWANY, BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Bransolety,AllSilver,,,,68.00,200.74,0,8.000,,http://www.allsilver.pl/media/towary/big/376ff830e4695b5f4a487f430a5fa7b7.jpg
11909,ALBR005,BROSZKA,"BROSZKA SREBRO 925 RODOWANE , BIAŁE CYRKONIE , PERŁA , KOKARDA.",Biżuteria/Srebro 925/Broszki,AllSilver,,,,37.00,118.33,0,4.240,,http://www.allsilver.pl/media/towary/big/a5e9454219fabab581942603ea1bb1d8.jpg
11910,ALBR006,BROSZKA,"BROSZKA, SREBRO 925 RODOWANE, BIAŁE CYRKONIE.",Biżuteria/Srebro 925/Broszki,AllSilver,,,,34.00,108.73,0,3.480,,http://www.allsilver.pl/media/towary/big/4883eb035654015a505873cecfb93c1c.jpg
11911,ALBR007,BROSZKA,"BROSZKA SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Broszki,AllSilver,,,,32.00,102.34,0,3.650,,http://www.allsilver.pl/media/towary/big/ebb11ae4ee9a9077f56477ad3acb3648.jpg
11912,ALBR008,BROSZKA,"BROSZKA SREBRO 925 RODOWANE , BIAŁE CYRKONIE .",Biżuteria/Srebro 925/Broszki,AllSilver,,,,57.00,168.26,0,5.000,,http://www.allsilver.pl/media/towary/big/fbf6c91454d7c3cea7b03f3092cbfb73.jpg
11913,KJ0005SET X,KOLCZYKI X,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, PTASZKI. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,17.00,54.37,3,1.510,,http://www.allsilver.pl/media/towary/big/905d8fc4ffb4275a428a84589810f8f4.jpg
11914,AE7000,KOLCZYKI,"KOLCZYKI AŻUROWE NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, PTASZEK, PTASZKI, ORIGAMI. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,9.00,34.32,3,0.970,,http://www.allsilver.pl/media/towary/big/ab0fe664c6f53269bb8882b81b54430d.jpg
11915,A001262-EY,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 POZŁACANE 24 KARATOWYM ZŁOTEM, BIAŁE CYRKONIE, KRZYŻ, PŁOMIEŃ.  \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,11.00,41.94,3,1.120,,http://www.allsilver.pl/media/towary/big/58ea24488cdaba86635a7cf8f963089c.jpg
11916,A001299-E,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, ANIOŁEK. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,15.00,57.20,0,1.250,,http://www.allsilver.pl/media/towary/big/8012c0dd4aa84ef92dfa2de0c7163b5a.jpg
11918,PE3421RH,KOLCZYKI,"KOLCZYKI, SREBRO PRÓBY 925 RODOWANE, KONICZYKA. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,19.00,60.76,0,1.460,,http://www.allsilver.pl/media/towary/big/ded081fcbbe6cda656e5bc51dfc6bbfa.jpg
11919,PE3421Y,KOLCZYKI,"KOLCZYKI KÓŁECZKA, SREBRO PRÓBY 925 POZŁACANE 24 KARATOWYM ZŁOTEM, KONICZYNKA.",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,13.00,49.57,0,1.420,,http://www.allsilver.pl/media/towary/big/b06baa5b82cb371718756e2cc21de109.jpg
11920,AE6661,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, GAŁĄZKA. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,20.00,63.96,0,1.460,,http://www.allsilver.pl/media/towary/big/f0d48bde60d407c45af7ca00d1ef927b.jpg
11921,AE5406RH,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, KRZYŻYK. \r\n",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,23.00,73.55,3,1.520,,http://www.allsilver.pl/media/towary/big/9ae5f16bbc85770e1dc3ef156762cec8.jpg
11922,AE5406Y,KOLCZYKI,"KOLCZYKI TYPU NAUSZNICE, SREBRO PRÓBY 925 POZŁACANE 24 KARATOWYM ZŁOTEM, BIAŁE CYRKONIE, KRZYŻYK. \r\n",Biżuteria/Srebro 925/Nausznice,AllSilver,,,,22.00,70.36,3,1.530,,http://www.allsilver.pl/media/towary/big/d42e579306a4869517f243e83a3eab4b.jpg
11923,AE5639Y,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 POZŁACANE 24 KARATOWYM ZŁOTEM, BIAŁE CYRKONIE, 2 X KRZYŻYK. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,10.00,38.13,0,0.980,,http://www.allsilver.pl/media/towary/big/08058bf500242562c0d031ff830ad094.jpg
11924,AE6545RH,KOLCZYKI,"KOLCZYKI NA SZTYFCIE DIAMENTOWANE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, SŁONIKI, SŁOŃ.  \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,12.00,45.76,0,1.300,,http://www.allsilver.pl/media/towary/big/edfc6705ce43fac4bdba09653b2ca9b2.jpg
11925,AE6545Y,KOLCZYKI,"KOLCZYKI NA SZTYFCIE DIAMENTOWANE, SREBRO PRÓBY 925 POZŁACANE 24 KARATOWYM ZŁOTEM, BIAŁE CYRKONIE, SŁONIKI, SŁOŃ.  \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,12.00,45.76,0,1.300,,http://www.allsilver.pl/media/towary/big/5f04c04810f633dd0b4ab8e18efb66cc.jpg
11927,AE6996,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, PTASZKI, PTAK. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,10.00,38.13,3,1.410,,http://www.allsilver.pl/media/towary/big/80e49ec0903f1e8fa1a81df33841d6b1.jpg
11928,AE7001,KOLCZYKI,"KOLCZYKI NA SZTYFCIE, SREBRO PRÓBY 925 RODOWANE, BIAŁE CYRKONIE, PTASZEK ORIGAMI. \r\n",Biżuteria/Srebro 925/Kolczyki,AllSilver,,,,35.00,111.93,3,3.780,,http://www.allsilver.pl/media/towary/big/9843a745d90a5a55cb0039aadeea32c0.jpg
